uid,wid,date,content
1824301624,4477295525500463,2020-02-29,确实有点棘手，国内4月的雅思考试也不知道会不会被影响。
1824301624,4477294280519979,2020-02-29,【英国面经伦敦艺术大学】Cook叔好～投一个伦艺的面经专业：UALgraphicdesigncommunicationp1是问题，p2是分享的几个tipstl：12.18提交-1.24面试通知-2.20面试bg：上海211传播系媒体专业，不是艺术类
1824301624,4477294065880355,2020-02-29,学生投稿内容，其实这个主要是美国比价好的那波学校，会查网申IP和网推IP是否重复，我记得2018年那会就有了，英国这边G5暂时没有查IP的操作流程，因为审理都够慢了，当然G5最好是自己申，有面试什么的对自己申请材料更熟悉。
1824301624,4477292291763308,2020-02-29,【英国Offer】报两个姗姗来迟的保底offer。杜伦af10.31-2.26wmgitso12.24-2.27bg：中外合办，high二等一，g700+
1824301624,4477286168771035,2020-02-29,【学生投稿荷兰留学】学生：Cook叔我看到近期有很多您的粉丝咨询关于荷兰阿姆斯特丹大学商科的就读体验以及就业情况，我在阿大待了四年，可以提供一些情况
1824301624,4477291763851680,2020-02-29,【英国Offer商科】Cook叔，想求一个择校建议目前收到的offer有:KCLfinance(assetpricing)KCLstrategicentrepreneurshipinnovation华威businesseswithconsulting曼大developmentfinance目前在纠结kcl的finance和华威，以后想从事咨询行业，华威快到交留位费的时间了，不知道该如何选择BG：某985，金融系，加权89.77，雅思7(6)，低g，两段交换(nus和UCBerkeley)
1824301624,4477292019403023,2020-02-29,【英国申请社科】申请季结束，感谢Cook和大家提供的信息，汇总一下拒录（有两条之前发过）。录：曼大Socialanthropology爱宝Counsellingstudy格拉Sociology利兹Socialresearch拒：杜伦Researchmethod（不在list）爱丁堡Socialanthropology（竞争激烈）bg:双非一本的二本专业，社会工作，88.7，两段相关实习，学生会工作经历，6次奖学金，海外志愿者，各种小评优奖。tl:基本都是10月中旬到11月底，具体见图（红字体是拒的）
1824301624,4477291511490153,2020-02-29,【英国申请BA/DS】Cook叔，按捺不住来报一下offer和据信，顺便求个择校建议嘻嘻٩(˃̶͈̀௰˂̶͈́)وBG：网排前50211，信管专业，GPA3.2，工作2年，有奖学金，无论文或交换项目（简单的很纯粹️）offer：巴斯DS12.11申请，2.4offerQMULBA12.31申请，2.7offerEXETERBA12.31申请，1.27offer据信：杜伦BA11.12申请，12.16据信布大DS12.13申请，1.16据信等南安、利兹BA、KCLDS（估计悬了），真的太磨人了
1824301624,4477284465775958,2020-02-29,【英国Offer】投个offer～Offer：CassMScFinancebg:中外合作办学3.5+/47(6)带了不高的G成绩4天下了offercon3.5/4.0雅思7(writing6.5)求offerholder群
1824301624,4477282003651466,2020-02-29,【英澳Offer理工科】叔，想问一下大家的择校的意见Offer：布里斯托机器人南安普敦ee澳洲的新南威尔士it（2年）墨尔本it(2年)bg是98581.4测控技术与仪器，若干小奖，无雅申请想问问大家的建议，自己比较倾向于墨大和布大，两个专业都可以，偏向于软件这块，毕业以后是打算回国的
1824301624,4477280376244429,2020-02-29,【英国Offer时尚类】申请季到尾声了，本人在三个offer里犹豫不决。想问问大家的意见Offer：分别是利兹大学fashionsocietyandenterprise/南安普顿大学fashionmarketingandbranding/伦敦大学金史密斯学院luxurybrandmanagementbg：双非服装专业，时尚业工作两年多，有bigname的时尚刊擦边球经验。未来希望希望从事时尚买手or时尚营销类的工作。谢谢大家～
1824301624,4477283118787237,2020-02-29,"【英港offer拒信】offer1️UCL：11.29-1.30Eatingdisordersandclinicalnutrition2️港中文：9.9-1.20Biochemicalandbiomedicalsciences3️利兹：9.12-10.10Foodqualityandinnovation4️港大：12.19-2.27Foodsafetyandtoxicologyrej1️伯明翰：10.7-10.16竞争激烈拒Foodsafety,hygieneandmanagement2️港科大：10.10-10.20面试后拒EnvironmentalhealthandsafetyBG1️北京双非二本已毕业正在gap2️雅思：6.5（6）3️GPA：3.7（91.5）4️实习：两段研究所/一段医院/一段食品公司5️项目：两个国家级大创负责人/一个北京实培负责人/一个市级大创组员6️论文：一篇北大核心刊待发表（一作）7️奖项：北京市三好/北京市优秀毕业生/北京市大学生化学竞赛一等奖/校内奖学金x3申请季结束啦很感恩还是选择UCL"
1824301624,4477281772330465,2020-02-29,【英国申请交互设计专业】叔，大概我的申请季就到此为止了，这几个月简直在你这里扎根了。交互设计类拒：LCC：MAServiceDesigntl:12.15-1.16MAUserExperienceDesigntl:12.15-1.23Edinburgh：DesignInformaticsMSctl:12.16-1.7Southampton：MACommunicationDesigntl:12.16-1.26录：Loughborough：DesignInnovationMSctl:10.23-10.25Brunel：DesignStrategyandInnovationMAtl:12.15-1.4Goldsmiths（diy的）：DesignExpandedPracticetl:1.2-1.31面试邀请-2.26面试+offer等补diy的：Loughborough：UserExperienceDesignGSA：ServiceDesign/InteractionDesignWestminster：InteractiveMediaPracticeEdinburgh：DesignandDigitalMediaKingston：UserExperienceDesignBg：双非，工科半转，GPA84，专业前10%，雅6.5/6.0，几个奖学金和校荣誉，学生会部长，一个大创省金，一个专业赛国金，国际志愿者，一个实习，带作品集。想问问大家：目前应该是金匠没得跑了，但不知道本科双非的背景，综排是不是我需要考虑的因素。以及剩下的有没有等的必要呢，甚至动摇要不要补申港理。未来计划应该是争取uk工作经历，最后还是回国发展，考虑进互联网公司或者教育路线，做交互服务设计。希望大家能给我一些建议，谢谢大家啦，今年真难，祝大家2020申请顺利，一切都是最好的安排！
1824301624,4477283802743801,2020-02-29,【英国申请统计】cook叔，报个拒信攒人品，顺便求个选校和加申建议，请问这种卑微的背景还有希望申到qs100吗？以后准备回国BG：双非300+应用统计83offer：兰卡statistics埃克塞特statisticsrej：谢菲诺丁汉在等利兹格拉南安都是统计但是被诺丁汉拒了之后突然没信心了，感觉在等的希望也不大...（因为诺丁汉要求不高
1824301624,4477285580858858,2020-02-29,【英国申请】叔，来投稿一下攒人品。投了九个，现在四拒两offer，还有三个在等。想请问一下还有等的必要吗？梦校是kcl，但是看今年的情况，gmi很难，digitalhumanities又申请太晚了拒：华威businesswithmkt爱宝digitalsociety曼大ifm布大socialandculturaltheory（一月底补申的，没想到才一个月就收到拒信，还是无理由拒）offer：谢菲mmp、利兹a&m（会decline掉）等：kclgmi、dh（两月才加申）、伯明翰mktcommunicationBg：211，网排70，传播学，85，7（6），4A实习
1824301624,4477284741873266,2020-02-29,【英国申请数据科学类】来报一个开年四连拒攒攒rprej：杜伦bakcldswbsmsdi曼大ds（business）offer：cranfieldmgtcon80澡大bacon85布里斯托ds、mgt（opm）con85cassbacon85等：爱宝ba（r3）UCLba（估计没戏）目前decline了澡大、克兰和布大的mgt，爱宝要等到四月了，想问问大家布大ds和cass的ba要怎么选呀，不太想做纯技术岗的工作且偏向留英工作一年左右再回国工作。bg：排名50左右的211，物联网工程，均分3.63，7（6），无G
1824301624,4477279201710265,2020-02-29,在英国打HPV全攻略，感谢投稿~
1824301624,4477128814704748,2020-02-29,【冷知识】84消毒液之所以有84，是因为它发明于1984年。另外巴氏灭菌法是因为发明人叫路易斯·巴斯德，发明于1864年。巴氏灭菌法是将牛奶转换成人类可以安全应用的方法，这位大神还顺手研发出了人类真正意义上的第一支疫苗狂犬病疫苗。崔钟博汶Cook的微博视频
1824301624,4477122711877980,2020-02-29,伦敦留学日常消费2月盘点，感谢投稿~
1824301624,4477104865055141,2020-02-29,久违的8字头，希望继续跌点吧~
1824301624,4477086494578983,2020-02-28,有点能理解领导的心思，应该是这样想的：苏哥的克里姆林宫过新年喜欢搞敲钟，那我们春节也得整点钟声对吧，洋气。音效师领命，寻思我们有啥钟历史久的呢？哦，那就先来个西安碑林的景云钟，1300年前大唐的，敲起。寻思着曾侯乙的编钟2500年了，来个混搭是不是效果双倍？最后敲在一起，就是鬼片效果了。
1824301624,4477070308647449,2020-02-28,英国语言班难度评价】第十八期：纽卡斯尔大学语言班别蹲，评论区留给读过纽卡语言班的同学~往期：微博正文英国大学印象汇总贴：微博正文
1824301624,4477045138583497,2020-02-28,"【学生自建群】学生：Cook叔好，港大新专业media,cultureandcreativecities网上的信息很少，所以我这里建了一个群想让大家交换一下专业&笔试&面试等等等等信息，避免广告，所以要我手动拉群。"
1824301624,4477280053483646,2020-02-29,【英国Offer商科】目前收到三个offer啦，选校很纠结，想问一下大家offer选择，希望大家能给一些择校的思路和建议，感谢。a.KCLeconomicsandfinance(新开专业)10.31～2.26b.华威businesswithconsulting10.31~1.27c.布里斯托AFM11.04～11.29背景给大家参考：末流985会计本科均分87雅思6.5（6.0）低G水实习奖学金若干目前比较纠结KCL和Warwick，两个学校各有利弊，伦敦地理位置太香了而wbs比较厉害。感觉今年英国下offer挺慢的，都等了好久，祝大家都能收到心仪的offer
1824301624,4477047659219882,2020-02-28,【英港】投个稿麻烦cook叔帮我问问各位小伙伴我要屈服么都是法学llm公司法金融法方向都是无雅申offer：布大、杜伦、华威等：ucl、曼大、爱丁堡、港大、港中昨天刚收到爱宝internationalbankinglawandfinanceR3wl我怕爱丁堡演我然后杜伦3.18交留位费我交是不交呢？还是再等等看bg：法本江浙沪双非网排七八十均分88.8优秀毕论学生会经历若干科研经历若干两段实习律所市工商局法考证大学选课的时候修了很多偏商法的课程不知道有没有用
1824301624,4477037592947545,2020-02-28,"【英国拒信经济学】UCL2.27拒msceconbg:香港top3gpa3.5/4(太低了)商转econT:100+G:325+econ课成绩约3.85，Berkeley暑校满G,Cambridge暑研，两段校内科研，Dean'slist,奖学金，学生会"
1824301624,4477032115600124,2020-02-28,说来也有意思，郑成功出生在日本，母亲是日本人，6岁才离开日本，会说流利的日语，他还有个亲弟弟叫田川七左卫门，后改郑姓，是肥前国藩士，七左卫门的九世孙郑永庆开了日本第一家咖啡馆，九世孙郑永昌开了天津日租界，救过梁启超，八世孙郑永宁是两任日本驻清公使。郑喜欢反水的老爸是真海贼王~
1824301624,4477030039324713,2020-02-28,【英澳Offer法学类】报两个offer：爱丁堡internationallawllm，tl11.252.25墨尔本commerciallawllm，tl12.122.21背景五院四系211均分85顺别求问择校个人比较想去莱顿读国公的llm，虽然还在等结果（希望能拿到）。请问大家觉得爱丁堡，墨尔本和莱顿该怎么选哇
1824301624,4477027522118311,2020-02-28,"【英国拒信LSE】报个拒信。LSEGender,DevelopmentandGlobalisation专业好像比较冷门tl:1.13推荐信齐-2.10下id-2.25拒信bg:三年英本BusinessManagement均分81.3虽然ps写得很用心应该是不够学术吧本来也是买彩票好好等剩下的UCL"
1824301624,4477023634837283,2020-02-28,英国银行卡选购指南，感谢投稿~
1824301624,4477040109100557,2020-02-28,【英国申请】来cook叔这报下offer给大家参考，顺便想看看大家的意见~纠结好久offer:约克：EconomicsandFinance11.5-1.14QueenMary：Finance1.15-2.8Exeter：FinanceandInvestment1.14-1.30卡迪夫：IEBF1.16-1.24拒：格拉斯哥：Finance&EconomicDevelopment10.31-11.28，学校不符合要求圣安：Finance1.13-1.16，3天秒拒，竞争激烈诺丁汉：BankingandFinance11.8-1.16(补充信息)-1.25拒，核心课程不足waiting：南安，兰卡，纽卡bg：国内双非二本300多名，87.36，年级第6，雅思7(6)，实习三段，大创国奖以及其他一些小奖目前比较纠结在QM和约克中，约克经济好像不错，想知道QM金融怎么样，感觉在伦敦工作实习机会会多些，大概率回国工作，但也会在英国找找看。花费不可避免多一些，想问问大家值不值得~
1824301624,4477019977040613,2020-02-28,【华威Offer】Cook叔，报一个华威wbsmsf的offer。中外合办，3.6，合格雅思。另外想问问或许有没有需要refer的朋友，因为这个offer不打算去了直接decline掉怪可惜的
1824301624,4477017460624191,2020-02-28,【英港申请】求择校建议谢谢大家bg985信管87kcl的ds和港大的ba一方面不想去香港但是据说港大ba很香？有点犹豫
1824301624,4477012423067539,2020-02-28,【英国Offer食品专业】BG:末流211，食品科学与工程，均分83，无雅offer:英国利兹foodscience爱尔兰ucdfoodengineering请问这两个选哪个比较好啊，或者有什么更好的选择现在还能加申的，谢谢啦~
1824301624,4477007389500369,2020-02-28,【英国Offer】顺便想问一个选校求助bg：985农业院校生物技术专业均分83现在拿到了曼大环发学院environmentalgovernance和kcl地理学院climatechange：environmentscienceandpolicy想问问大家选哪个专业比较好求助求助感恩
1824301624,4477004873220504,2020-02-28,【华威住宿】叔～想求华威的学长学姐分享一下考文垂的studyinn（如果是175就更好啦）和cityvillage的住宿体验还想求一个juliancourt的住宿体验另外想请问学长学姐，我想在考文垂住studio，哪一家公寓的会比较好呢？非常感谢～
1824301624,4477002361041446,2020-02-28,【英国Offer】Offer：格拉斯哥GlobalEconomy在等曼大cpm。格拉斯哥tl：11.27-2.27背景：双非一本会计学网排250+，均分85.65雅思6.5(5.5)二战选手同时香港转英国，投英国比较晚以为没希望了，一直在cook的微博里研究自己适合的学校，宝藏微博啦！谢谢！顺便求一个新生群
1824301624,4477014939880302,2020-02-28,【经济/金融】Cook叔你好，之前觉得不可能的kcl来offer了，更新下拒录，随便再求个择校意见Offer:布大efmTL:10.25-11.07Con:GPA87雅思7766（押金已交）伯明翰fmTL:10.22-11.24Con:GPA80雅思6.5(6.0)（免押金）谢菲agfmTL:10.22-12.12Con:GPA75雅思6.5(6.0)（过期）格拉MfinTL:10.22-12.13Con:GPA80雅思6.5(6.0)（过期）KCLefTL:10.25-02.26Con:GPA85雅思7(6.5)（未作决定）Rej:格拉ebf核心课程不足利兹bif课程科目不相关曼大MAEconomics未达到最低要求等：爱大Economics，希望渺茫每日祈祷中Bg:网大70左右末流211，ARWU100+，管理类专业转经济/金融方向，gpa:86.7雅思:6.5银行水实习水项目水校奖布大有可能能过雅思不读语言，当然个人还是倾向于读，然后con的87有可能最后差个0.1-0.2，有被无情拒掉的风险。最大的问题在于布大efm的课程设置学得比KCLef的泛不少，感觉不是很精，个人不算很喜欢，而且KCL这个专业设置不错，官网courseintake写的30，小班的话很喜欢。但是KCL基本铁定要读语言班（最近还不能考雅思分分钟要读11周），而且学费贵3000多胖子，伦敦消费又高，布大的押金还不一定能退，算过花费要高15w左右，有点不舍，不太想让家人负担太大。语言归纳能力不好写的有点长，谢谢cook叔，祝大家申请顺利。
1824301624,4476989429936553,2020-02-28,️【英国Offer】bg985/78/金融/申请时无雅offer格拉frm格拉国际房地产管理rej华威wmgitso格拉macc谢菲finance南安finance
1824301624,4476988339350597,2020-02-28,英国申请总结，感谢投稿~
1824301624,4476989882327920,2020-02-28,【英国offer-传媒类】报一个传媒类拒录给大家参考～Rej：KCL-DigitalCulture&Society11.16-2.26LSE-MediaandCommunications11.20-1.13Offer：Warwick-DigitalMediaandCulture11.16-2.11Leeds-NewMedia11.15-1.8Goldsmiths-DigitalMedia11.15-1.27等UCL-DigitalMedia：Education11.16-？bg：某严重开学无望985、新闻学、87、三段实习（2个传统媒体、一个半吊子互联网）、一个创业项目、一个校奖感觉ucl八成凉凉而且也不是很喜欢课程设置，大概率去村里了。此处蹲一个Warwickdmc新生群
1824301624,4476989219700123,2020-02-28,【英国Offer教育类】BG：双非商务英语专业，目前均分：84.81。每年奖学金，共有差不多1年半的教育类兼职工作经验，半年线上英语义教，多个翻译经验，有专四，CATTI笔译三级，BEC中级以及其他比赛证书。目前的offer：纽卡斯尔（Education）11.20-1.16；约克（公民教育）11.22-1.28；圣安MScTESOLwithEnglishforAcademicPurposes【OFFER押金英镑1500不可退，3月31日前回复】con保持现均分；因为目前可能想毕业回国当老师，比较纠结圣安在国内知名度以及他好像也不属于任何大学集团，所以想请问一下这三间大家建议去哪间读教育比较好啊？还有大家比较看重QS排名还是罗素集团学校啥的？谢谢～
1824301624,4476987910929646,2020-02-28,【法港Offer】报个offer求选校建议。offer：HKUMarketingR110.17-12.1已交定金ESSECMarketingmanagementanddigitalR211.21-2.26带奖（可以覆盖2/3前者定金，可以接受）（梦校三连拒加等的学校也一般所以就先这俩）纠结：HKU的知名度等比ESSEC好很多；ESSEC新加坡分校比香港地理位置更优，专业对口性（luxury）更好渣BG：Gapyeartop5传媒主修商科辅修GPA88GMAT680实习市场一段传媒若干若干奖学金（确实三维平平无奇转专业）IELTS7.5求相关选校建议，私心更偏好ESSEC，也求问国内就业认可度，欢迎交流探讨
1824301624,4476983787947222,2020-02-28,【英国Offer-DataScience】报一下offer，想问问大家在kcl和爱丁堡怎么选美本GPA3.85专业是统计数据科学offer：KCLDataScienceMSc12.03推荐信-2.26录爱丁堡MScStatisticswithdatascience11.18申请-12月补交材料-2.20录
1824301624,4476981720208739,2020-02-28,【英港申请】bg:双非网大160+877(6)校奖校科研+一些支教海外志愿者拒：uclcomparativeedu1127-0224录：爱丁堡edu0924-1220kcledumgt1014-1216港科tcsl+南加大tesol双学位1108-0214想问问大家有了解港科和南加大合作的这个项目的吗？双硕士学位含金量如何？补申ucledu有希望吗？心里对ucl还是有一点念想，但是又怕出结果会很晚。
1824301624,4476982262021544,2020-02-28,"【英国拒信统计学】叔，来报一个拒信。IC-Statistics(AppliedStatistics)理由：Unfortunately,althoughyourapplicationmeetsourrequirements,competitionforplacesonyourchosenprogrammeisextremelyhighsowehavebeenunabletoofferyouaplacethisyear.有心理准备，因为申请的比较晚，稍微有点小失望不过在思考要不要gap了已经。tl：1.24（UID）-2.27今年好难啊，继续等别的offer吧。bg：英本G5均分72两水实习本科statistics，老实说是同专业直升，主要还是成绩不够吧哈哈哈哈哈"
1824301624,4476985809773465,2020-02-28,【英国Offer传媒类】offer：南安普顿filmandculturalmanagement0115-0130KCLdamm12月中处理好推荐信-0226拒：谢菲尔德dms1104-0213无条件拒利兹mediaindustries1104-0128课程不匹配南安普顿gmm1104-0113课程不匹配等：UCLdmcs1110-格拉斯哥mediamanagement1104-谢菲尔德globaljournalism0214-华威dmc2.20递-21下ID-26initial-KCLdigitaleconomy2.20-背景：211中传广电3.56/486二学位文化产业管理三段传媒实习（新媒体、电视台、艺人宣传之前被南安、谢菲、利兹三连之后我已经默认kcl不会有希望了，收到offer很惊讶，所以如果有和我情况差不多的朋友请别放弃！（又重新对dmcs燃起来希望，万一呢）现在的想法是选kcl不是南安了，但我的语言成绩得读11周语言班，也不知道什么时候雅思会再开。今年的情况肯定语言班会更早满，怕自己犹豫犹豫的11周也满了，不知道该咋办，11周的开销太大了，而且学费也比南安贵了整整1w英镑，拿到offer之后我在火速思考留学贷款的事情（不想把语言班的额外费用交给父母负担了哭）还蛮喜欢华威的，也想等等dmc，就怕要等很久。还想等ucl，但感觉局势不容许我等太久太纠结了。
1824301624,4476979754011683,2020-02-28,【英荷Offer法学类】叔，我想求个大家的择校建议Offer：杜伦公司法专业5周语言班押金1000已付️莱顿iccl直入bg是985法本84，已工作一年，职业规划还是想回国进律所。目前比较倾向杜伦，但还是想了解一下莱顿的就读和就业体验，谢谢谢谢大家！
1824301624,4476959574535989,2020-02-28,【英国OfferKCL】报个还挺快的Offer哈KclUrbanInformatcs网排120左右双非均88计算机专业，一段美帝交换一个学期数据相关实验室经历Tl:2.13-2.27Con均分856.5（6
1824301624,4476984899456972,2020-02-28,【拒信投稿】投个拒信攒人品！IC：MPH，tl：2.1-2.26，理由：Unfortunatelyyoudidnotobtaintherequiredstandardinyouradmissionstestforyourapplicationtobeprogressedfurther.【感觉被敷衍了，官网上没有入学考试要求和链接，也没收到邮件要考试尚在追问中】bg：985医学专业，低均分选手，雅思7，奖学金+乱七八糟的一些奖，一个国创一个校创，三段实习，某世界500强工作3年。2020年，希望大家都能如愿～
1824301624,4476990168461972,2020-02-28,【英荷美offer】主申美国，英国和欧洲都是1.15前一两天申请的offer：lseMscCitydesignandsocialscience2.6下id，2.22玄学，2.25conoffer（con雅思76.5）UtrechtUrbanandEconomicGeography（两年的项目）1.14or15提交2.6下offeruMichiganannarbor的sustainablesystems硕士录了（系里先发的邮件，研究生院之后会发邮件），奖学金信息4月初会通知背景：Top10985gpa：86.4（其实应该是87.8但是我们垃圾学校给的中文成绩单上的gpa只是所有期末是闭卷考试的科目的gpa然而我们很多专业选修课也不是期末闭卷考试没计算进去但我怕引起误解懒得解释了，不知道学校会不会拿着成绩单自己算一遍）有一个外国教授的牛推一篇四区sci一作已发表一篇中文核心三作ps里主要写了两次的科研经历雅思7（6）顺便想求个lseMscCitydesignandsocialscience读书体验，在社会学院冷门专业哭了
1824301624,4476952024600254,2020-02-28,"【英澳申请】给cook叔报个跨专业申英澳传媒的拒录攒人品Offer：墨尔本：MarketingCommunications12.11递交&缴费-1.14conoffer（con了顺利毕业和语言，语言已经达标）（求一个offerholder群！）Reject：LSEMedia,CommunicationsandDevelopment12.3上传推荐信-12.13缴费-1.22reject没消息：华威CreativeandMediaEnterprises12.5缴费&上传推荐信UCLDigitalmedia:Criticalstudies12.13缴费-12.17上传推荐信BG：华五84+工商管理雅6.5PTE68校园经历有校学生会，校新媒体运营，还有一些社团活动实习有一个电视台节目组编剧，一个小公司短视频策划其他还有人民奖学金，牛剑暑校，大型比赛奖项，一些不重要小奖"
1824301624,4476957062363749,2020-02-28,"【英国offer理工科】叔，我的申请季结束了，求一个大家的择校建议谢谢bg：双非网排150+，均分82.1，本科电子信息科学与技术，雅思6(5.5)，两年校级奖学金学生会部长社团水大创小比赛offer：谢菲WirelessCommunicationSystemscon80,雅思6.5(6),tl10月初-12.17（怕自己考出不出成绩已申6周语言班tl2.2-2.11)伯明翰CommunicationsEngineeringcon75,雅思6(5.5),tl10月中旬-2.26利兹CommunicationsandSignalProcessingcon75,雅思6.5(6),tl10月初-12.5纽卡CommunicationsandSignalProcessingcon75,雅思6(5.5),tl12.4-2.12拒信：南安普顿mobilecommunicationsandsmartnetworkingtl10月初-11.13理由：相关模块的成绩不够诺丁汉electroniccommunicationandcomputerengineeringtl10月中旬-11.22理由：核心科目成绩不够在谢菲和伯明翰里纠结，向大家求个择校建议～希望大家都能收到心仪的offer"
1824301624,4476980042554887,2020-02-28,【英国Offer教育类】我的申请季终于结束了，再来给叔报一下汇总。offer：格拉Edu（已交押金）杜伦Tesol（tl：9.30-2.26）纽卡CulturalCommunicationandEducation（课程设置是我最喜欢的）还有中介帮定的Reading，Exeter，QUB（给了奖学金）rej：爱丁堡Edu（我这个BG不录很正常hhhBG：双非一本，网排200+，工商专业跨申。均分82.6，无雅申。两小段教育机构实习，三年银行工作经验（项目经理+培训讲师，个人感觉对申请没什么太大帮助），目前在教育机构（因为申请时新工作才开始两个月，没提供工作证明），还有其他乱七八糟的奖，一些文学和跨文化相关的学习经历，几篇小论文。很可惜上一次PTE出分没能达到杜伦的要求。考虑到现在考试安排的特殊情况，再加之语言班还有租房的成本，决定放弃杜伦了。但能确定自己不是麻瓜还是很高兴，我的申请季也算圆满啦！以上信息供大家参考，也祝大家申请季都顺利结束！
1824301624,4476954541518053,2020-02-28,【英美申请】叔帮我朋友投个稿Top40美本数学专业3.6/4.0Gre334Offer：哥大：统计/风险管理JHU金数康奈尔DataAnalyticsIC风险管理和金融工程Rej：斯坦福耶鲁MIT朋友想去IC，没有要求面试，照理来讲美本应该不用语言成绩，但是不知道为什么con了雅思7/6.5，想问问是其他人都是这样还是ICcon错了？谢谢大家！
1824301624,4476980289888847,2020-02-28,【英国Offer】叔你好，投稿给转专业的小伙伴们一些信心，以及分享一下自己的小小心得。有点长，辛苦啦。【拒录情况5中1不审理1拒1无结果】LSE一志愿AOI:10.22-1.29；二志愿behavioralscience不审理KCLaafm:10.2011.16华威behaviouralandeconomicscience(sciencetrack):10.10-12.11杜伦accounting:10.14-2.12（真的慢）巴斯af:10.15-11.6华威baf:10.15-11.6（当初非常非常想去的项目却是第一封据信，难过了很久）UCL工业与组织商业心理学（iobp）：11.7-至今没消息（慢中慢）【Background】两财一贸，经济心理学专业，加权88.8，ACCA过9/13，无G无雅（和各位大神比起来，菜鸡一枚）实习：四大行总行、四大、字节跳动、地方银行（做过的项目既有心理学相关的，也有会计相关的，都不算水）科研：大创*2（其中一个是心理学和商科的结合，成果可应用于会计中）其他：奖学金*7，校级三好学生，学生会，社团若干【Tips以LSEAoi为例】1.跨申未必秒拒。认真研究官网，只要官网说接受转专业，且（注意且字️，第二点会谈到）你的背景是真的很match的，就可以试试看。我在申请前提前了解过aoi招人少，招陆本更少，也在微博看到很多人说跨申很难，绝对秒拒等等的投稿和讨论，但个人觉得自己是match这个项目的，不投不甘心，就试试摇彩票了，没想到真中了。所以，背景真的很match，请勇敢尝试（看完这句话，也一定要看第二点的最后一句话哦）。2.跨申不要瞎申。申请不是一拍脑门，大家说哪个专业好申或者有钱途就去申请哪个的事情。如果你的ps体现不出来你对这个项目有强烈的兴趣、你的能力是如果match这个项目的、你为这个项目做了哪些充分的准备，说不出对这个项目和领域的理解，如何说服别人录取你呢？我认为这一切都是建立在亲自体验了解这个领域、有针对性地实习上，才能水到渠成地写出一篇好的ps。如果单纯是为了逃离原专业，没有相关经历就随便找个专业跨申，建议就不要浪费钱去尝试了，爸爸妈妈们赚钱很辛苦的。3.跨申要提前规划，减少无用功。比方说，要提前看好想申请的专业接不接受转专业，是不是强制交G。我当时考虑过考G，但在翻阅官网的时候发现，有很多强制需要G的专业同时也会限定本科专业，也就是说有的专业即使我有G也申请不了，G对我来说效用太小，性价比很低遂放弃。4.一份实习未必只能用于一份ps上。比方说，我在四大行总行做过一个对全国一万多个经营性网点和营业部进行绩效分析的项目，分别写入了aoi和iobp的ps中，aoi突出利用会计知识进行数据分析，iobp着重运用心理学的知识改善员工绩效。科研等等也是类似的，从不同角度可以挖掘到不同的闪光点。5.个人拙见（仅个人看法，不要杠我）：我觉得，仅个人觉得噢，对于lse来说，均分过了门槛（list上的学校85+，其他90+），ps起很大作用甚至觉得起决定性作用。6.付出会有回报的。全程是自己diy，加上我想要申请的项目各不相同，即使是心理学的项目，行为科学、商业心理学和行为经济学都差得很远，几乎每一份ps从结构到内容都不相同，白天实习晚上写文书，中了梦校彩票一切都值得。7.在申请的过程中遇到很多很好的人，也得到了很多人的帮助，所以也希望我的一点点心得可以帮助到别人。失眠的夜晚一不小心写了很多，感谢能看到这里的朋友们啦。祝大家都能有好的结果。
1824301624,4476981451951116,2020-02-28,【英国Offer】#统计数据科学近期拒录#offer：kclds（2019.11.28-2020.2.27）格拉stat（2019.11.23-2019.12.22）cuhkmath（2019.10.11-2019.12.20）rej：曼大stat（2019.12.6-2020.1.13）：核心课程分数不够华威stat（2019.11.22-2020.2.20）：竞争激烈等：uclstat（大概率不会要我）bg：985211（因为是校区，所以怀疑ucl不承认，卑微），均分85.4，雅思7（6），GRE322+3，应用统计专业，普刊一作，校内外项目各一个，一份小公司数据分析师实习，若干奖学金。谢谢Cook叔！另外求个kcl的holder群或kclds的群~
1824301624,4476942550406954,2020-02-28,【今日汇率】2020年2月28日：1英镑=9.06人民币1澳元=4.58人民币1美元=7.02人民币1港币=0.90人民币1欧元=7.73人民币1加元=5.23人民币中国银行钞/汇卖价，仅供参考
1824301624,4476941928867449,2020-02-28,"两个月拿到英国四大pwcoffer攻略分享,感谢投稿~"
1824301624,4476939442542731,2020-02-28,【英国Offer教育混申专业】offer1.诺丁汉edu+tesol2.约克：tesol3.圣安德鲁斯：tesol本科背景双非88跨专业，三年相关工作经验
1824301624,4476944474859871,2020-02-28,【英国Offer教育心理学】想听听学长学姐的意见BG：网大100+86；专业：社会学，当初因为不想继续本专业且对教育学和心理学都感兴趣所以就都申了，目前拿到了格拉教育、格拉心理、杜伦教育和谢菲的教育心理学，现在都拿到offer了又纠结了，不知道这两个专业应该怎么选，主要是考虑到回国就业的问题（由于本科和申的专业不一样，好像到时候两个都不好就业）所以辛苦您帮忙发一下，想看看大家的意见，也希望有毕业了的学长学姐能看看我
